0,3.333333333,0,1,0.371621622,0.118243243,0.067567568,0.016891892,0.016891892,0.011261261,0.016891892,0.005630631,0,0,0.39810231,0.119636964,0.074257426,0.014438944,0.004125413,0.012376238,0,0.002062706,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.33333333,33.66666667,0.268115942,0.731884058,0.101492776,0.062194057,0.136463954,0.15069389,0.156578314,0.113342887,0.053400957,0.225833165,0
0.333333333,2.666666667,0.111111111,0.888888889,0.440140845,0.070422535,0.061619718,0.035211268,0.017605634,0,0,0,0,0,0.335526316,0.121710526,0.055921053,0.072368421,0.016447368,0.006578947,0.013157895,0.003289474,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.888888889,21.11111111,0.272030651,0.727969349,0.188200013,0.052550076,0.049194884,0.116553582,0.197274616,0.084443074,0.092275915,0.21950784,0
0.666666667,2.333333333,0.222222222,0.777777778,0.49744898,0.076530612,0,0.025510204,0.012755102,0,0.012755102,0,0,0,0.403963415,0.152439024,0.053353659,0.011432927,0,0,0.003810976,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.444444444,18.22222222,0.230046948,0.769953052,0.25435484,0.074867611,0.050905454,0.245976611,0.098048081,0.021335459,0.147825071,0.106686873,0
0.555555556,2,0.217391304,0.782608696,0.544871795,0.016025641,0.016025641,0.016025641,0.016025641,0,0,0.016025641,0,0,0.506756757,0.092905405,0.025337838,0,0,0,0,0,0,0,0.38974359,0.01025641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.333333333,8.222222222,0.345132743,0.654867257,0.183674999,0.08338775,0.067719317,0.246430802,0.126960338,0.084613463,0.051843922,0.155369409,0
0.555555556,2.444444444,0.185185185,0.814814815,0.423076923,0.115384615,0.038461538,0.028846154,0,0.009615385,0,0.009615385,0,0,0.445736434,0.111434109,0.053294574,0.004844961,0,0,0.004844961,0.004844961,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.222222222,14.33333333,0.335051546,0.664948454,0.169345526,0.07904216,0.073564946,0.293878895,0.15044414,0.035710469,0.133822916,0.064190948,0
1.111111111,1.777777778,0.384615385,0.615384615,0.537280702,0.076754386,0,0,0,0,0.010964912,0,0,0,0.572916667,0.017361111,0.008680556,0.026041667,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.333333333,8,0.441860465,0.558139535,0.070519775,0.056518849,0.056185014,0.149529321,0.172302052,0.046299467,0.08487756,0.363767962,0
1.428571429,2.142857143,0.4,0.6,0.483630952,0.066964286,0.014880952,0.007440476,0.022321429,0.007440476,0.007440476,0.014880952,0,0,0.493951613,0.065524194,0.025201613,0,0.025201613,0,0.010080645,0.005040323,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,17.71428571,0.403846154,0.596153846,0.166621573,0.219700434,0.049644076,0.129758848,0.10797184,0.053050452,0.050164908,0.22308787,0
0.714285714,3.285714286,0.178571429,0.821428571,0.440789474,0.085526316,0.032894737,0.006578947,0.013157895,0.026315789,0,0.013157895,0,0.006578947,0.462962963,0.076058201,0.036375661,0.009920635,0.023148148,0,0.003306878,0,0,0.013227513,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.57142857,27,0.334507042,0.665492958,0.246015432,0.10051689,0.045233862,0.104067447,0.207320815,0.070223668,0.056656172,0.169965713,0
0.714285714,3.142857143,0.185185185,0.814814815,0.465116279,0.087209302,0.029069767,0.007267442,0.014534884,0.007267442,0.007267442,0.007267442,0,0,0.473602484,0.089285714,0.019409938,0.01552795,0.007763975,0.007763975,0.003881988,0,0.007763975,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.28571429,23,0.348178138,0.651821862,0.172337593,0.095947225,0.09403473,0.08205242,0.185651106,0.067336706,0.066842681,0.235797539,0
0.428571429,3.142857143,0.12,0.88,0.407608696,0.072463768,0.036231884,0.036231884,0.018115942,0.018115942,0.018115942,0,0,0.018115942,0.438508065,0.120967742,0.035282258,0.005040323,0.010080645,0.005040323,0.010080645,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.857142857,17.71428571,0.357512953,0.642487047,0.100786048,0.148557121,0.054027219,0.144683297,0.299896304,0.103872212,0.072149838,0.07602796,0
