,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_iter,param_n_clusters,param_n_init,param_tol,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split11_test_score,split11_train_score,split12_test_score,split12_train_score,split13_test_score,split13_train_score,split14_test_score,split14_train_score,split15_test_score,split15_train_score,split16_test_score,split16_train_score,split17_test_score,split17_train_score,split18_test_score,split18_train_score,split19_test_score,split19_train_score,split1_test_score,split1_train_score,split20_test_score,split20_train_score,split21_test_score,split21_train_score,split22_test_score,split22_train_score,split23_test_score,split23_train_score,split24_test_score,split24_train_score,split25_test_score,split25_train_score,split26_test_score,split26_train_score,split27_test_score,split27_train_score,split28_test_score,split28_train_score,split29_test_score,split29_train_score,split2_test_score,split2_train_score,split30_test_score,split30_train_score,split31_test_score,split31_train_score,split32_test_score,split32_train_score,split33_test_score,split33_train_score,split34_test_score,split34_train_score,split35_test_score,split35_train_score,split36_test_score,split36_train_score,split37_test_score,split37_train_score,split38_test_score,split38_train_score,split39_test_score,split39_train_score,split3_test_score,split3_train_score,split40_test_score,split40_train_score,split41_test_score,split41_train_score,split42_test_score,split42_train_score,split43_test_score,split43_train_score,split44_test_score,split44_train_score,split45_test_score,split45_train_score,split46_test_score,split46_train_score,split47_test_score,split47_train_score,split48_test_score,split48_train_score,split49_test_score,split49_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.05392212390899658,0.0007082986831665039,-1.6720164486574092,-77.31667103988364,100,3,10,1e-06,"{'n_init': 10, 'max_iter': 100, 'n_clusters': 3, 'tol': 1e-06}",52,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.143573685722501,-75.86292453166814,-1.5530692019438703,-77.41550258697603,-0.71141203703705,-78.25094189435457,-3.3344034838892753,-75.73450360360388,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.952765137378179,-73.39905744870703,-0.44026256224537264,-78.50299461763528,-2.5822575115875352,-76.41946648451754,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.4767567567568136,-75.81806666666765,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.02687187472731675,0.000788776958523495,1.0624274879824411,1.0052886292800756
1,0.04586560726165771,0.0004996109008789062,-1.6645221280308302,-77.31702135913184,100,3,10,1e-05,"{'n_init': 10, 'max_iter': 100, 'n_clusters': 3, 'tol': 1e-05}",3,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.143573685722501,-75.86292453166814,-1.5530692019438703,-77.41550258697603,-0.71141203703705,-78.25094189435457,-3.310646804423314,-75.75381530054696,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.776525505234957,-73.40188648648697,-0.44026256224537264,-78.50299461763528,-2.5822575115875352,-76.41946648451754,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.302037037037053,-75.81344189435424,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.0056457646129057844,5.732457781228188e-05,1.0419063653254752,1.0046018533095964
2,0.04479208946228028,0.0005137300491333007,-1.6684916560145446,-77.31672762063926,100,3,10,0.0001,"{'n_init': 10, 'max_iter': 100, 'n_clusters': 3, 'tol': 0.0001}",7,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.143573685722501,-75.86292453166814,-1.5530692019438703,-77.41550258697603,-0.71141203703705,-78.25094189435457,-3.3344034838892753,-75.73450360360388,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.776525505234957,-73.40188648648697,-0.44026256224537264,-78.50299461763528,-2.5822575115875352,-76.41946648451754,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.4767567567568136,-75.81806666666765,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.005768581719092209,8.546330464122196e-05,1.048419500127862,1.0050681877132814
3,0.05006842613220215,0.0005535459518432617,-1.6729836426347333,-77.31581962010323,100,3,10,0.001,"{'n_init': 10, 'max_iter': 100, 'n_clusters': 3, 'tol': 0.001}",54,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.143573685722501,-75.86292453166814,-1.5530692019438703,-77.41550258697603,-0.71141203703705,-78.25094189435457,-3.3344034838892753,-75.73450360360388,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.952765137378179,-73.39905744870703,-0.44026256224537264,-78.50299461763528,-2.6306172104537424,-76.37689549549665,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.4767567567568136,-75.81806666666765,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.007616985766739724,0.0002167195025638072,1.063277369416813,1.0060658748001217
4,0.041925759315490724,0.000662994384765625,-1.6569804752437842,-77.32309585299544,100,3,10,0.01,"{'n_init': 10, 'max_iter': 100, 'n_clusters': 3, 'tol': 0.01}",1,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1153461648951506,-77.85139910793974,-3.880080261593349,-75.12269442970866,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.3793845223601693,-76.62985045045042,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.1020630202140396,-75.9076944297081,-1.5263820712604712,-77.43765225225314,-0.71141203703705,-78.25094189435457,-3.310646804423314,-75.75381530054696,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.660945555091104,-73.46648275395586,-0.44026256224537264,-78.50299461763528,-2.5822575115875352,-76.41946648451754,-0.9399850116622162,-78.01795009107627,-1.2568400697994946,-77.72170630630657,-3.2899918367346714,-75.82479631336463,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.0069296038512021065,0.0006654401492065998,1.0297394588180924,0.9961308775748599
5,0.03099733829498291,0.0007983636856079101,-1.6656949324585468,-77.34338166867468,100,3,10,0.1,"{'n_init': 10, 'max_iter': 100, 'n_clusters': 3, 'tol': 0.1}",4,-0.40600271616115435,-78.61626716903126,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31998497491361,-1.7494512143913283,-77.21904335634264,-2.141997436554675,-76.9304613530648,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.4716389177939533,-76.06652898129116,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-0.9474845471647555,-78.10673720939917,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.8046462544590014,-77.15441856763994,-1.735811548405664,-77.24224656556711,-1.0391171224733,-77.92131511936444,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.9805166666666523,-76.17415878987129,-3.143573685722501,-75.86292453166814,-1.5237572106910307,-77.50713599301591,-0.7552892561984095,-78.42950515399048,-3.310646804423314,-75.75381530054696,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.776525505234957,-73.40188648648697,-0.44026256224537264,-78.50299461763528,-2.5822575115875352,-76.41946648451754,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.2899918367346714,-75.82479631336463,-2.3939134450449657,-76.62759034608405,-1.7920163265305717,-77.15451059907872,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.88733099881873,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.52137355201037,-0.2557899502036989,-78.75290334319983,0.0035681701062716103,0.0008769636279953703,1.0510180344643663,1.0046127450782516
6,0.6144457530975341,0.0008238267898559571,-1.669489248240338,-77.31572712465697,100,3,100,1e-06,"{'n_init': 100, 'max_iter': 100, 'n_clusters': 3, 'tol': 1e-06}",12,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.143573685722501,-75.86292453166814,-1.5530692019438703,-77.41550258697603,-0.71141203703705,-78.25094189435457,-3.3344034838892753,-75.73450360360388,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.952765137378179,-73.39905744870703,-0.44026256224537264,-78.50299461763528,-2.6306172104537424,-76.37689549549665,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.302037037037053,-75.81344189435424,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.14220737060396987,0.0019653202525235797,1.0576156692359635,1.0062037737496121
7,0.4959057283401489,0.0005928945541381836,-1.669489248240338,-77.31572712465697,100,3,100,1e-05,"{'n_init': 100, 'max_iter': 100, 'n_clusters': 3, 'tol': 1e-05}",12,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.143573685722501,-75.86292453166814,-1.5530692019438703,-77.41550258697603,-0.71141203703705,-78.25094189435457,-3.3344034838892753,-75.73450360360388,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.952765137378179,-73.39905744870703,-0.44026256224537264,-78.50299461763528,-2.6306172104537424,-76.37689549549665,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.302037037037053,-75.81344189435424,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.06932804963984289,0.0005232875331750908,1.0576156692359635,1.0062037737496121
8,0.5161724424362183,0.0005042934417724609,-1.669489248240338,-77.31572712465697,100,3,100,0.0001,"{'n_init': 100, 'max_iter': 100, 'n_clusters': 3, 'tol': 0.0001}",12,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.143573685722501,-75.86292453166814,-1.5530692019438703,-77.41550258697603,-0.71141203703705,-78.25094189435457,-3.3344034838892753,-75.73450360360388,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.952765137378179,-73.39905744870703,-0.44026256224537264,-78.50299461763528,-2.6306172104537424,-76.37689549549665,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.302037037037053,-75.81344189435424,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.09427699828861635,3.693245730495282e-05,1.0576156692359635,1.0062037737496121
9,0.6093854188919068,0.0006202363967895508,-1.669489248240338,-77.31572712465697,100,3,100,0.001,"{'n_init': 100, 'max_iter': 100, 'n_clusters': 3, 'tol': 0.001}",12,-0.40600271616115435,-78.5463988729544,-0.88358533272973,-78.06427121338017,-1.1303485740154002,-77.81831376657172,-1.0117519239474646,-77.94299461763521,-1.645577184246278,-77.32639887295454,-0.9961430511543696,-77.96086695806123,-0.6326392032594086,-78.31576057508249,-1.7494512143913283,-77.21904335634264,-2.1017861658956747,-76.8695396396403,-1.1667449464922726,-77.80717718832912,-3.93533467394429,-75.0649584299737,-0.7833499320959731,-78.16129248997592,-3.277368572249344,-75.74495842997378,-1.7577824019025243,-77.21045305039831,-0.8704452743464444,-78.07444995539718,-1.2367882792301046,-77.70970419268534,-1.086569560047586,-77.89390132626048,-2.399216468744825,-76.61556057091937,-1.9405170927894062,-77.04970419268594,-1.830927894283306,-77.12495842997399,-1.7801367419738128,-77.20493580901812,-1.0637173226084684,-77.89343300624523,-0.8769760072430941,-78.09448397933745,-0.6395863257684411,-78.30800927743155,-2.912088480321792,-76.11546690455043,-3.143573685722501,-75.86292453166814,-1.5530692019438703,-77.41550258697603,-0.71141203703705,-78.25094189435457,-3.3344034838892753,-75.73450360360388,-1.701044897959207,-77.242510599079,-1.5045883847432648,-77.47694371584757,-2.2831256697888165,-76.71442550091123,-5.952765137378179,-73.39905744870703,-0.44026256224537264,-78.50299461763528,-2.6306172104537424,-76.37689549549665,-0.9608200754808749,-78.0016702702712,-1.290779558362317,-77.69337948260537,-3.302037037037053,-75.81344189435424,-2.3939134450449657,-76.62759034608405,-1.8045138888888914,-77.14705300546512,-0.678636670913491,-78.27941183970884,-1.3435159886662973,-77.62317777777827,-1.526959642074516,-77.45702162162243,-1.9515559006108205,-77.05573697632113,-2.138488003621532,-76.81746270274172,-2.107043911272079,-76.92342014955038,-1.1560977818017264,-77.83490951125266,-0.6880851063829851,-78.2604414261464,-0.5065278406518843,-78.45150525593377,-0.2557899502036989,-78.68639887295481,0.14931463106967163,0.0004921219651834958,1.0576156692359635,1.0062037737496121
