0.888888889,4.444444444,0.166666667,0.833333333,0.425613497,0.107361963,0.023006135,0.007668712,0.026840491,0.003834356,0.019171779,0.011503067,0,0,0.444568452,0.124627976,0.0390625,0.005580357,0.003720238,0.001860119,0,0.005580357,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,18.11111111,37.33333333,0.326653307,0.673346693,0
0.888888889,2.888888889,0.235294118,0.764705882,0.43592437,0.089285714,0.047268908,0.015756303,0.010504202,0.005252101,0.015756303,0.005252101,0,0,0.325,0.21875,0.04375,0.0125,0.00625,0.009375,0.00625,0.003125,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,13.22222222,22.22222222,0.373040752,0.626959248,0
1,2.888888889,0.257142857,0.742857143,0.515350877,0.043859649,0.032894737,0.032894737,0,0,0,0,0,0,0.483870968,0.084677419,0.048387097,0.008064516,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,6.333333333,17.22222222,0.268867925,0.731132075,0
1.666666667,1.888888889,0.46875,0.53125,0.509259259,0.046296296,0.034722222,0.011574074,0,0,0.011574074,0.011574074,0,0,0.502232143,0.066964286,0.044642857,0,0,0.011160714,0,0,0,0,0.802469136,0.030864198,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,6,6.222222222,0.490909091,0.509090909,0
2.222222222,2,0.526315789,0.473684211,0.470238095,0.101190476,0.005952381,0.029761905,0,0.011904762,0.005952381,0,0,0,0.517857143,0.041666667,0.023809524,0.011904762,0.005952381,0.005952381,0.005952381,0.011904762,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,11.66666667,11.66666667,0.5,0.5,0
1.888888889,0.555555556,0.772727273,0.227272727,0.518617021,0.053191489,0,0,0.013297872,0.026595745,0.013297872,0,0,0,0.517241379,0.064655172,0.021551724,0.021551724,0,0,0,0,0,0,0.762411348,0.070921986,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,5.222222222,3.222222222,0.618421053,0.381578947,0
3.857142857,1.428571429,0.72972973,0.27027027,0.451388889,0.074404762,0.049603175,0.01984127,0.009920635,0.004960317,0.004960317,0.004960317,0.004960317,0,0.47275641,0.064102564,0.016025641,0.008012821,0.040064103,0.016025641,0,0.008012821,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,18,11.14285714,0.617647059,0.382352941,0
3.428571429,2.714285714,0.558139535,0.441860465,0.407986111,0.121527778,0.030381944,0.013020833,0.008680556,0.026041667,0.008680556,0.004340278,0,0.004340278,0.493881119,0.043706294,0.017482517,0.013111888,0.017482517,0.017482517,0.004370629,0,0.004370629,0.013111888,0.833333333,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,20.57142857,20.42857143,0.50174216,0.49825784,0
4.571428571,1.714285714,0.727272727,0.272727273,0.463598901,0.082417582,0.01717033,0.024038462,0.01717033,0.003434066,0.003434066,0.003434066,0.003434066,0.006868132,0.467557252,0.085877863,0.023854962,0.004770992,0.023854962,0,0.004770992,0.004770992,0,0.009541985,0.833333333,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,26,18.71428571,0.581469649,0.418530351,0
3.857142857,2.714285714,0.586956522,0.413043478,0.394295302,0.117449664,0.04614094,0.020973154,0.025167785,0.004194631,0.008389262,0,0.004194631,0.004194631,0.408653846,0.120192308,0.038461538,0.028846154,0.014423077,0.004807692,0.004807692,0.004807692,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,21.28571429,18.57142857,0.534050179,0.465949821,0
