1,2.111111111,0.321428571,0.678571429,0.364583333,0.126953125,0.071614583,0.022786458,0.013020833,0.013020833,0.009765625,0.003255208,0,0,0.413851351,0.112612613,0.073198198,0.008445946,0.002815315,0.011261261,0,0.002815315,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,21.33333333,24.66666667,0.463768116,0.536231884,0
1.888888889,0.888888889,0.68,0.32,0.405783582,0.093283582,0.041977612,0.046641791,0.018656716,0.004664179,0.009328358,0.004664179,0,0,0.31988189,0.123031496,0.073818898,0.078740157,0.01476378,0.00492126,0.00984252,0,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,14.88888889,14.11111111,0.513409962,0.486590038,0
0.777777778,2,0.28,0.72,0.453767123,0.077054795,0.034246575,0.034246575,0.008561644,0,0.017123288,0,0,0,0.410714286,0.165178571,0.044642857,0.004464286,0,0,0,0,0,0,0.748155954,0.021074816,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,8.111111111,15.55555556,0.342723005,0.657276995,0
1,1.111111111,0.473684211,0.526315789,0.520833333,0.052083333,0.020833333,0.010416667,0.010416667,0,0,0.010416667,0,0,0.518867925,0.08254717,0.023584906,0,0,0,0,0,0,0,0.756410256,0.012820513,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,6.666666667,5.888888889,0.530973451,0.469026549,0
1.666666667,1,0.625,0.375,0.422453704,0.104166667,0.069444444,0.017361111,0,0.005787037,0,0.005787037,0,0,0.457848837,0.123546512,0.021802326,0.007267442,0,0,0.007267442,0.007267442,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,12,9.555555556,0.556701031,0.443298969,0
2.222222222,0.666666667,0.769230769,0.230769231,0.560344828,0.050287356,0,0.007183908,0,0,0.007183908,0,0,0,0.550595238,0.029761905,0.014880952,0.029761905,0,0,0,0,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,9.666666667,4.666666667,0.674418605,0.325581395,0
2.857142857,0.714285714,0.8,0.2,0.477099237,0.071564885,0.023854962,0.004770992,0.009541985,0.009541985,0.019083969,0.009541985,0,0,0.501760563,0.070422535,0.008802817,0,0.035211268,0,0.008802817,0,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,18.71428571,10.14285714,0.648514851,0.351485149,0
2.571428571,1.285714286,0.666666667,0.333333333,0.400943396,0.125786164,0.031446541,0.003930818,0.019654088,0.019654088,0.003930818,0.003930818,0.007861635,0.007861635,0.511363636,0.039772727,0.017045455,0.011363636,0.017045455,0.005681818,0,0.005681818,0.005681818,0.011363636,0.769230769,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,22.71428571,15.71428571,0.591078067,0.408921933,0
3.857142857,0.285714286,0.931034483,0.068965517,0.442139738,0.09279476,0.032751092,0.016375546,0.008187773,0.016375546,0,0.005458515,0.002729258,0.008187773,0.458715596,0.080275229,0.017201835,0.01146789,0.005733945,0,0.02293578,0.005733945,0.017201835,0.005733945,0.769230769,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,32.71428571,15.57142857,0.677514793,0.322485207,0
3.571428571,0.428571429,0.892857143,0.107142857,0.388888889,0.107638889,0.038194444,0.020833333,0.017361111,0.020833333,0.010416667,0.006944444,0.010416667,0.003472222,0.438218391,0.093390805,0.03591954,0.028735632,0.014367816,0,0.014367816,0,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0,0,0,25.71428571,12.42857143,0.674157303,0.325842697,0
