,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split11_test_score,split11_train_score,split12_test_score,split12_train_score,split13_test_score,split13_train_score,split14_test_score,split14_train_score,split15_test_score,split15_train_score,split16_test_score,split16_train_score,split17_test_score,split17_train_score,split18_test_score,split18_train_score,split19_test_score,split19_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
201,0.008480966091156006,0.00020006895065307617,0.5136186770428015,0.5136183874480778,6,0.001,rbf,"{'C': 6, 'gamma': 0.001, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0013838754928468958,0.0002450334843072341,0.0183936648463772,0.0009721352744091877
202,0.008230626583099365,0.0002753734588623047,0.5136186770428015,0.5136183874480778,6,0.01,rbf,"{'C': 6, 'gamma': 0.01, 'kernel': 'rbf'}",165,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.5142857142857142,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5,0.51440329218107,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.5384615384615384,0.5122950819672131,0.0012704438587168361,0.000249084779632396,0.0183936648463772,0.0009721352744091877
203,0.007930517196655273,0.00030034780502319336,0.6342412451361867,0.6487750455373407,6,0.1,rbf,"{'C': 6, 'gamma': 0.1, 'kernel': 'rbf'}",118,0.7857142857142857,0.6337448559670782,0.6153846153846154,0.6557377049180327,0.6923076923076923,0.6434426229508197,0.5,0.6693877551020408,0.8333333333333334,0.6285714285714286,0.5833333333333334,0.6448979591836734,0.5833333333333334,0.673469387755102,0.5833333333333334,0.6571428571428571,0.9166666666666666,0.6244897959183674,0.8333333333333334,0.636734693877551,0.3333333333333333,0.6653061224489796,0.35714285714285715,0.6831275720164609,0.9285714285714286,0.6213991769547325,0.6428571428571429,0.6419753086419753,0.5,0.6419753086419753,0.6153846153846154,0.639344262295082,0.5384615384615384,0.6598360655737705,0.6153846153846154,0.6639344262295082,0.5384615384615384,0.6516393442622951,0.6923076923076923,0.639344262295082,0.0011330945274356749,0.00024523311186828203,0.15911911490433048,0.016430179634620574
204,0.007955646514892578,0.00030024051666259765,0.6614785992217899,0.7075602724392731,6,1,rbf,"{'C': 6, 'gamma': 1, 'kernel': 'rbf'}",77,0.8571428571428571,0.691358024691358,0.5384615384615384,0.7254098360655737,0.7692307692307693,0.6967213114754098,0.5,0.7224489795918367,0.75,0.7020408163265306,0.6666666666666666,0.6979591836734694,0.5833333333333334,0.710204081632653,0.75,0.6938775510204082,0.9166666666666666,0.7020408163265306,0.9166666666666666,0.689795918367347,0.3333333333333333,0.7183673469387755,0.35714285714285715,0.7119341563786008,0.8571428571428571,0.7078189300411523,0.7857142857142857,0.7119341563786008,0.7142857142857143,0.7078189300411523,0.5384615384615384,0.7213114754098361,0.46153846153846156,0.7172131147540983,0.6153846153846154,0.7049180327868853,0.5384615384615384,0.7131147540983607,0.7692307692307693,0.7049180327868853,0.001746948939461954,0.0002451454577230337,0.1707476957069726,0.010162286793918843
205,0.0077053546905517575,0.0001501798629760742,0.6964980544747081,0.7302845653541725,6,2,rbf,"{'C': 6, 'gamma': 2, 'kernel': 'rbf'}",1,0.8571428571428571,0.7119341563786008,0.6153846153846154,0.7295081967213115,0.8461538461538461,0.7377049180327869,0.5,0.726530612244898,0.75,0.7306122448979592,0.75,0.726530612244898,0.6666666666666666,0.7306122448979592,0.6666666666666666,0.726530612244898,0.9166666666666666,0.7224489795918367,0.9166666666666666,0.726530612244898,0.5,0.7346938775510204,0.42857142857142855,0.720164609053498,0.8571428571428571,0.7160493827160493,0.7857142857142857,0.7242798353909465,0.7857142857142857,0.7407407407407407,0.5384615384615384,0.7377049180327869,0.5384615384615384,0.7459016393442623,0.6153846153846154,0.7295081967213115,0.5384615384615384,0.7336065573770492,0.8461538461538461,0.7540983606557377,0.0013369575012112341,0.0002294035506309761,0.1509758629942516,0.009638350271860793
206,0.008305549621582031,0.00022538900375366211,0.6809338521400778,0.7311067466857215,6,3,rbf,"{'C': 6, 'gamma': 3, 'kernel': 'rbf'}",31,0.8571428571428571,0.720164609053498,0.6153846153846154,0.7336065573770492,0.8461538461538461,0.7459016393442623,0.5,0.7346938775510204,0.75,0.7306122448979592,0.75,0.7224489795918367,0.6666666666666666,0.7428571428571429,0.6666666666666666,0.710204081632653,0.9166666666666666,0.7183673469387755,0.8333333333333334,0.7183673469387755,0.5,0.7346938775510204,0.5,0.7283950617283951,0.8571428571428571,0.720164609053498,0.7142857142857143,0.7160493827160493,0.5714285714285714,0.7283950617283951,0.5384615384615384,0.7459016393442623,0.5384615384615384,0.7581967213114754,0.6153846153846154,0.7336065573770492,0.5384615384615384,0.7377049180327869,0.8461538461538461,0.7418032786885246,0.0017072280375454874,0.00024917717891622553,0.13913090809246284,0.011881708486415543
207,0.00750497579574585,0.0003253936767578125,0.6809338521400778,0.7390953076231505,6,4,rbf,"{'C': 6, 'gamma': 4, 'kernel': 'rbf'}",31,0.8571428571428571,0.7283950617283951,0.6153846153846154,0.7377049180327869,0.8461538461538461,0.7418032786885246,0.5,0.746938775510204,0.75,0.7387755102040816,0.75,0.7183673469387755,0.6666666666666666,0.7428571428571429,0.75,0.7346938775510204,0.9166666666666666,0.726530612244898,0.8333333333333334,0.7346938775510204,0.5,0.746938775510204,0.5,0.7325102880658436,0.9285714285714286,0.7407407407407407,0.7142857142857143,0.7283950617283951,0.5714285714285714,0.7448559670781894,0.5384615384615384,0.75,0.5384615384615384,0.7540983606557377,0.6153846153846154,0.7459016393442623,0.46153846153846156,0.75,0.7692307692307693,0.7377049180327869,0.0011409136298021496,0.00023877389895294495,0.14711030564276525,0.008922573229783926
208,0.007179880142211914,0.00025032758712768556,0.688715953307393,0.7435943039429899,6,5,rbf,"{'C': 6, 'gamma': 5, 'kernel': 'rbf'}",14,0.8571428571428571,0.7283950617283951,0.6153846153846154,0.7418032786885246,0.8461538461538461,0.7540983606557377,0.5,0.7551020408163265,0.75,0.7428571428571429,0.75,0.7346938775510204,0.6666666666666666,0.7510204081632653,0.75,0.7346938775510204,0.9166666666666666,0.726530612244898,0.8333333333333334,0.7428571428571429,0.5,0.746938775510204,0.5,0.7283950617283951,0.9285714285714286,0.7366255144032922,0.7142857142857143,0.7325102880658436,0.5714285714285714,0.7489711934156379,0.5384615384615384,0.7622950819672131,0.5384615384615384,0.7622950819672131,0.6923076923076923,0.75,0.5384615384615384,0.75,0.7692307692307693,0.7418032786885246,0.00023855409823797072,0.00025032784202050785,0.14128707009939132,0.01051206741000514
209,0.007555437088012695,0.00030020475387573244,0.6809338521400778,0.7474928338062607,6,6,rbf,"{'C': 6, 'gamma': 6, 'kernel': 'rbf'}",31,0.8571428571428571,0.7407407407407407,0.6153846153846154,0.7540983606557377,0.8461538461538461,0.75,0.5,0.7591836734693878,0.75,0.7428571428571429,0.8333333333333334,0.7346938775510204,0.6666666666666666,0.7428571428571429,0.6666666666666666,0.7510204081632653,0.9166666666666666,0.7346938775510204,0.8333333333333334,0.7387755102040816,0.5,0.746938775510204,0.5,0.7325102880658436,0.8571428571428571,0.7448559670781894,0.7142857142857143,0.7407407407407407,0.5714285714285714,0.757201646090535,0.5384615384615384,0.7704918032786885,0.5384615384615384,0.7581967213114754,0.6923076923076923,0.75,0.5384615384615384,0.7540983606557377,0.6923076923076923,0.7459016393442623,0.0006109750699640414,0.00024511624159863956,0.13650667844535733,0.00937761106907816
210,0.007830655574798584,0.0001250743865966797,0.6770428015564203,0.7536337386604106,6,7,rbf,"{'C': 6, 'gamma': 7, 'kernel': 'rbf'}",40,0.7857142857142857,0.7489711934156379,0.6153846153846154,0.75,0.7692307692307693,0.7581967213114754,0.5,0.763265306122449,0.75,0.7510204081632653,0.8333333333333334,0.7346938775510204,0.6666666666666666,0.7510204081632653,0.6666666666666666,0.7591836734693878,0.9166666666666666,0.7510204081632653,0.8333333333333334,0.7510204081632653,0.5,0.7551020408163265,0.5714285714285714,0.7407407407407407,0.8571428571428571,0.7448559670781894,0.7142857142857143,0.7530864197530864,0.5714285714285714,0.7613168724279835,0.5384615384615384,0.7663934426229508,0.5384615384615384,0.7622950819672131,0.6923076923076923,0.7540983606557377,0.5384615384615384,0.7622950819672131,0.6923076923076923,0.7540983606557377,0.000926179656481753,0.00021663520018273163,0.1241331075267342,0.00769224804204516
