0.222222222,1.444444444,0.133333333,0.866666667,0.292207792,0.12987013,0.113636364,0.032467532,0.016233766,0.016233766,0.016233766,0.008116883,0,0,0.376461988,0.120614035,0.032894737,0.025584795,0.036549708,0.007309942,0.010964912,0.014619883,0,0,0.555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.555555556,19,0.310483871,0.689516129,0.101492776,0.062194057,0.136463954,0.15069389,0.156578314,0.113342887,0.053400957,0.225833165,0
0.222222222,1.444444444,0.133333333,0.866666667,0.432692308,0.060096154,0.072115385,0.036057692,0.024038462,0,0,0,0,0,0.305451128,0.145676692,0.032894737,0.061090226,0.014097744,0.018796992,0.028195489,0.018796992,0,0,0.555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.777777778,14.77777778,0.281081081,0.718918919,0.188200013,0.052550076,0.049194884,0.116553582,0.197274616,0.084443074,0.092275915,0.21950784,0
0.111111111,1.444444444,0.071428571,0.928571429,0.506756757,0.050675676,0.016891892,0.016891892,0.016891892,0,0.016891892,0,0,0,0.41958042,0.052447552,0.052447552,0.074300699,0.026223776,0,0,0,0,0,0.540540541,0.015015015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.111111111,15.88888889,0.205555556,0.794444444,0.25435484,0.074867611,0.050905454,0.245976611,0.098048081,0.021335459,0.147825071,0.106686873,0
0.222222222,1.333333333,0.142857143,0.857142857,0.529891304,0.04076087,0.04076087,0,0.013586957,0,0,0,0,0,0.486111111,0.061728395,0.046296296,0.015432099,0.007716049,0,0.007716049,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0.987654321,0.012345679,0,0,0,0,0,0,0,0,5.111111111,9,0.362204724,0.637795276,0.183674999,0.08338775,0.067719317,0.246430802,0.126960338,0.084613463,0.051843922,0.155369409,0
0.222222222,1.444444444,0.133333333,0.866666667,0.384615385,0.064102564,0.032051282,0.064102564,0,0.048076923,0,0.032051282,0,0,0.423728814,0.058262712,0.058262712,0.052966102,0.01059322,0.01059322,0.00529661,0.00529661,0,0,0.484330484,0.071225071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.333333333,13.11111111,0.248407643,0.751592357,0.169345526,0.07904216,0.073564946,0.293878895,0.15044414,0.035710469,0.133822916,0.064190948,0
0.666666667,1,0.4,0.6,0.5,0.079545455,0.022727273,0.011363636,0,0.011363636,0,0,0,0,0.578358209,0.027985075,0.009328358,0.009328358,0,0,0,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.111111111,7.444444444,0.450819672,0.549180328,0.070519775,0.056518849,0.056185014,0.149529321,0.172302052,0.046299467,0.08487756,0.363767962,0
0.571428571,1.571428571,0.266666667,0.733333333,0.413461538,0.096153846,0.057692308,0.009615385,0.019230769,0,0,0.019230769,0,0.009615385,0.447834646,0.078740157,0.049212598,0.00492126,0.024606299,0.00492126,0.00984252,0,0.00492126,0,0.555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.285714286,18.14285714,0.338541667,0.661458333,0.166621573,0.219700434,0.049644076,0.129758848,0.10797184,0.053050452,0.050164908,0.22308787,0
0.285714286,1.714285714,0.142857143,0.857142857,0.38377193,0.087719298,0.032894737,0.043859649,0.010964912,0.021929825,0.032894737,0,0,0.010964912,0.436827957,0.127688172,0.02016129,0.01344086,0.00672043,0.01344086,0,0,0.00672043,0,0.545808967,0.009746589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.142857143,13.28571429,0.38,0.62,0.246015432,0.10051689,0.045233862,0.104067447,0.207320815,0.070223668,0.056656172,0.169965713,0
0.428571429,1.714285714,0.2,0.8,0.434322034,0.169491525,0.01059322,0,0,0,0,0,0,0.01059322,0.43699187,0.111788618,0.040650407,0.015243902,0.010162602,0.005081301,0,0.005081301,0,0,0.555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.428571429,17.57142857,0.324175824,0.675824176,0.172337593,0.095947225,0.09403473,0.08205242,0.185651106,0.067336706,0.066842681,0.235797539,0
0.428571429,1.714285714,0.2,0.8,0.286458333,0.104166667,0.026041667,0.065104167,0.065104167,0.026041667,0.0390625,0,0,0.013020833,0.411392405,0.087025316,0.047468354,0.023734177,0.007911392,0.023734177,0.007911392,0.007911392,0,0.007911392,0.543981481,0.011574074,0,0,0,0,0,0,0,0,0.974683544,0.025316456,0,0,0,0,0,0,0,0,6.857142857,11.28571429,0.377952756,0.622047244,0.100786048,0.148557121,0.054027219,0.144683297,0.299896304,0.103872212,0.072149838,0.07602796,0
0.714285714,1.428571429,0.333333333,0.666666667,0.402777778,0.083333333,0.055555556,0.013888889,0.027777778,0.013888889,0.013888889,0,0.013888889,0,0.364583333,0.125,0.072916667,0.010416667,0.020833333,0,0.010416667,0.020833333,0,0,0.543209877,0.012345679,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,6.428571429,8.571428571,0.428571429,0.571428571,0.287684974,0.051022464,0.042237878,0.211807333,0.198409955,0.100554515,0.053799122,0.054483759,0
